CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,LargestPropertyUseTypeGFA,ENERGYSTARScore,BuildingAge,ParkingRatio,AreaPerFloor,LogPropertyGFATotal,HasMultipleUses,UseTypeCount,LargestUseProportion,HasElectricity,HasNaturalGas,HasSteam,EnergySourceCount,HasENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,NeighborhoodGrouped_CENTRAL,NeighborhoodGrouped_DELRIDGE,NeighborhoodGrouped_DOWNTOWN,NeighborhoodGrouped_EAST,NeighborhoodGrouped_GREATER DUWAMISH,NeighborhoodGrouped_LAKE UNION,NeighborhoodGrouped_MAGNOLIA / QUEEN ANNE,NeighborhoodGrouped_NORTH,NeighborhoodGrouped_NORTHEAST,NeighborhoodGrouped_NORTHWEST,NeighborhoodGrouped_Other,NeighborhoodGrouped_SOUTHEAST,NeighborhoodGrouped_SOUTHWEST,PrimaryPropertyTypeGrouped_Industrial,PrimaryPropertyTypeGrouped_Institutional,PrimaryPropertyTypeGrouped_Office,PrimaryPropertyTypeGrouped_Other,PrimaryPropertyTypeGrouped_Retail
7.0,47.62053,-122.35842,1.0,4.0,48546.0,68.0,46.0,0.3402306693083857,12570.75,11.241300451833114,1.0,3.0,0.6369779433954837,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,47.62291,-122.35708,1.0,6.0,59976.0,56.0,14.0,0.3811164998452172,9996.0,11.4815483105279,1.0,2.0,0.6188835001547828,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,47.65772,-122.31756,2.0,4.0,50017.0,53.0,54.0,0.0,12504.25,10.82013821962583,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,47.62548,-122.30828,1.0,3.0,67743.0,34.0,93.0,0.0,22581.0,11.123491173934593,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.62644,-122.30429,1.0,6.0,194104.0,100.0,108.0,0.0,32350.666666666668,12.176154528742888,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.58408,-122.30125,1.0,3.0,63681.0,63.0,13.0,0.3595586978166202,21227.0,11.507249386471992,1.0,2.0,0.6404413021833798,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,47.67524,-122.31534,1.0,4.0,49000.0,,75.0,0.0,14130.25,10.94238522187658,0.0,1.0,0.8669344137577184,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.67559,-122.31769,1.0,2.0,119146.0,,87.0,0.0,103467.0,12.240160013274313,1.0,2.0,0.5757681193037394,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.73141,-122.3458,1.0,4.0,51390.0,89.0,15.0,0.0,12847.5,10.847218338835674,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,47.7257,-122.33684,1.0,1.0,245587.0,92.0,57.0,0.0,245587.0,12.411410614126586,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,47.72551,-122.3423,1.0,3.0,70609.0,78.0,14.0,0.0,23046.0,11.14387424996344,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,47.6048,-122.3368,1.0,5.0,190980.0,98.0,112.0,0.0,38196.0,12.159929225640868,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,47.60804,-122.3367,1.0,6.0,189750.0,,18.0,0.0,47350.0,12.557085087723449,0.0,1.0,0.6678986272439282,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,47.66737,-122.37956,4.0,5.0,302661.0,14.0,62.0,0.0,57066.6,12.561415702901638,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.60112,-122.32785,1.0,4.0,42755.0,,10.0,0.0,15289.0,11.02119960717217,1.0,2.0,0.6991137419059454,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.59809,-122.32283,1.0,4.0,58000.0,,106.0,0.1897830266410327,14750.0,11.195759654126208,0.0,1.0,0.7964844822850865,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.62614,-122.3467,1.0,4.0,113702.0,76.0,20.0,0.0875343664854335,37005.5,11.996727210857356,1.0,2.0,0.700903699868082,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,47.61495,-122.32177,1.0,3.0,64820.0,,101.0,0.0,21110.0,11.056130219690564,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,47.547,-122.35307,27.0,2.0,483000.0,,46.0,0.0,220535.5,12.996963406408776,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.67828,-122.26456,1.0,2.0,92300.0,,14.0,0.0,48150.0,11.475233981948293,1.0,2.0,0.9584631360332296,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,47.59545,-122.32146,1.0,1.0,68359.0,,66.0,0.0,67356.0,11.117762111107313,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.53827,-122.28406,1.0,1.0,25765.0,,58.0,0.0,54765.0,10.910824842428626,1.0,2.0,0.4704647128640555,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,47.53722,-122.284,1.0,5.0,46483.0,,7.0,0.0,17964.2,11.405585213149562,1.0,3.0,0.5175070417831019,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.65147,-122.36122,1.0,2.0,52611.0,,36.0,0.0,26305.5,10.87069950958867,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.65068,-122.36331,1.0,4.0,135520.0,89.0,15.0,0.2686246418338109,25525.0,11.846543632608537,0.0,1.0,0.9707736389684812,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.70763,-122.29453,1.0,2.0,238550.0,96.0,5.0,0.0,118379.0,12.374798025109309,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.60462,-122.31549,3.0,6.0,137565.0,,45.0,0.0,41830.166666666664,12.433136502395,1.0,2.0,0.5481092194229842,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.61598,-122.33448,1.0,11.0,250000.0,,12.0,0.2288159962550573,20967.090909090908,12.608436282378069,0.0,1.0,0.8359246999030328,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.536,-122.31768,1.0,3.0,30000.0,21.0,9.0,0.0,21338.333333333332,11.066888331097015,1.0,3.0,0.4686401624619229,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,47.70759,-122.3255,1.0,1.0,505103.0,98.0,65.0,0.0,530039.0,13.180707754378572,1.0,2.0,0.9529544052418784,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,47.7066,-122.321,1.0,3.0,47012.0,,52.0,0.0,18074.666666666668,10.900897335695076,0.0,1.0,0.8669961640601948,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.70619,-122.32586,1.0,4.0,122000.0,76.0,51.0,0.0,31085.5,11.7307991549249,0.0,1.0,0.9811648517797688,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,47.66231,-122.28146,6.0,10.0,879000.0,10.0,63.0,0.0,87900.0,13.686541314323094,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.70956,-122.3345,1.0,3.0,28636.0,72.0,20.0,0.0,18480.666666666668,10.923110744953863,1.0,3.0,0.5165037336315429,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,47.61233,-122.3171,1.0,5.0,85521.0,,106.0,0.0,16974.0,11.34888773562083,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,47.69936,-122.33401,11.0,2.0,667335.0,,46.0,0.1608262543367258,291223.5,13.450332421277029,0.0,1.0,0.9614780599130924,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.55152,-122.31869,1.0,4.0,114297.0,61.0,112.0,0.0,28574.25,11.64656435181704,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.55901,-122.33328,1.0,1.0,234144.0,87.0,79.0,0.0,234144.0,12.363695860550678,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,47.52254,-122.36627,1.0,1.0,65425.0,72.0,50.0,0.0,64984.0,11.081911753015689,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,47.52254,-122.36627,1.0,1.0,67782.0,37.0,51.0,0.0,67745.0,11.123520696408578,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,47.52915,-122.36511,1.0,2.0,367884.0,97.0,6.0,0.0,183942.0,12.815525668312768,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,47.67767,-122.39631,1.0,3.0,56000.0,,43.0,0.0,18666.666666666668,10.933124826700707,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,47.54508,-122.37737,1.0,2.0,52088.0,,47.0,0.0,26044.0,10.860709073012249,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,47.62972,-122.32906,1.0,5.0,123920.0,79.0,18.0,0.2420916720464816,18784.0,11.727399544780592,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,47.62759,-122.33661,1.0,1.0,43000.0,,116.0,0.0,50000.0,10.819798284210286,0.0,1.0,0.86,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.62591,-122.34084,1.0,2.0,42345.0,,90.0,0.0,25146.0,10.825621181393542,1.0,4.0,0.8419828203292771,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.0,47.62782,-122.34045,1.0,7.0,141591.0,76.0,18.0,0.2616875987209616,21902.14285714286,12.243642959061384,0.0,1.0,0.6818536425626999,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,47.70044,-122.34136,1.0,2.0,57968.0,,59.0,0.0,45565.0,11.420053310764764,1.0,5.0,0.6361022714803028,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,47.70916,-122.33216,1.0,4.0,64893.0,70.0,48.0,0.0,16223.25,11.080510448495463,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,47.60105,-122.33518,1.0,3.0,34416.0,78.0,116.0,0.0,14852.666666666666,10.704569432697642,1.0,3.0,0.7723865523587234,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,47.59544,-122.33159,1.0,6.0,1585960.0,,17.0,0.2066130293323917,209713.33333333337,14.276701090710652,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.57199,-122.32811,1.0,2.0,117476.0,,92.0,0.0,89580.5,12.096045703465,1.0,4.0,0.65570073844196,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.57199,-122.32811,1.0,2.0,40831.0,,51.0,0.0,29320.0,10.979189389621132,1.0,4.0,0.6962994542974079,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,47.59085,-122.33354,1.0,3.0,1172127.0,,17.0,0.0,390709.0,13.974331458172632,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.59269,-122.33372,1.0,9.0,135006.0,64.0,11.0,0.0864772126875196,17098.0,12.0343942488347,1.0,3.0,0.8014651318796787,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.57507,-122.35747,0.0,4.0,79600.0,34.0,100.0,0.0,19900.0,11.284781934567633,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,47.52429,-122.31234,14.0,2.0,240984.0,,36.0,0.0953261077615082,151247.0,12.72000045254618,1.0,4.0,0.720714900947459,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,47.70281,-122.32532,1.0,6.0,335109.0,,8.0,0.7981674320230179,14123.166666666666,12.947650401805848,1.0,5.0,0.7981674320230179,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.6239,-122.35756,1.0,4.0,58563.0,,14.0,0.0,27696.25,11.615355691521394,1.0,5.0,0.5286184952836576,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.61275,-122.3333,1.0,0.0,495536.0,,17.0,0.0,934292.0,13.7475453725128,1.0,5.0,0.5303866457167566,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,47.60705,-122.30966,6.0,5.0,601615.0,34.0,26.0,0.0,119503.8,13.300543035030948,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,47.65097,-122.34227,1.0,3.0,67236.0,91.0,25.0,0.1082403809170126,22412.0,11.230536028445307,1.0,2.0,0.8917596190829874,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,47.60399,-122.32377,9.0,8.0,1350182.0,29.0,16.0,0.0,144836.375,13.96280234067203,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,47.59626,-122.3218,1.0,5.0,55259.0,,17.0,0.1226798708120938,18037.0,11.540511448697996,1.0,5.0,0.5375598272306316,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.66568,-122.31368,1.0,2.0,55500.0,98.0,88.0,0.0,27826.5,10.926909231928333,0.0,1.0,0.99725082205811,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.66151,-122.31457,1.0,16.0,106860.0,49.0,85.0,0.0,6678.75,11.579284203506532,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,47.71895,-122.29475,1.0,5.0,47079.0,62.0,44.0,0.0,10151.8,10.834863921828324,1.0,2.0,0.9275005417758428,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,47.66182,-122.31113,1.0,2.0,56772.0,46.0,64.0,0.0,28386.0,10.946816139580935,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,47.6626,-122.31164,1.0,3.0,103000.0,42.0,64.0,0.0,34333.333333333336,11.542493975902508,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,47.61103,-122.33238,1.0,7.0,109754.0,,102.0,0.0,18395.14285714286,11.765759848644574,1.0,3.0,0.8523523290309554,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.6079,-122.33266,1.0,9.0,63934.0,76.0,103.0,0.0,11952.444444444443,11.58592496585375,1.0,3.0,0.5943368162718923,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.60699,-122.33481,1.0,15.0,203000.0,,61.0,0.0,15392.0,12.34965770525265,0.0,1.0,0.8792446292446292,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.63965,-122.3783,1.0,1.0,77810.0,,43.0,0.0,76086.0,11.239632701398955,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.61972,-122.36033,1.0,5.0,146741.0,1.0,89.0,0.2052631578947368,30200.0,12.154784614286667,1.0,2.0,0.7723210526315789,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,47.6124,-122.35075,1.0,4.0,122309.0,8.0,55.0,0.0,30577.25,11.714314084481408,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,47.61137,-122.34947,4.0,3.0,217088.0,,21.0,0.0,71825.33333333333,12.28060945429176,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
